Date,Bitcoin Difficulty,Bitcoin Hashrate,Bitcoin Mining Prob
2011-08-11,14.451445382052922,30.198374057754993,-5.270702199515063
2011-08-12,14.451445382052922,30.1531148568355,-5.302325387945576
2011-08-13,14.451445382052922,30.18524863552086,-5.306349538245301
2011-08-14,14.451445382052922,30.0813022030843,-5.121008351577626
2011-08-15,14.450763230303853,30.19839365070303,-5.2139762181142855
2011-08-16,14.406459440005667,30.10544119600846,-4.983506626708003
2011-08-17,14.406459440005667,30.162217998657614,-5.129418830086223
2011-08-18,14.406459440005667,30.21882989631901,-5.13110944756413
2011-08-19,14.406459440005667,30.147726005254093,-5.1243640594245985
2011-08-20,14.406459440005667,30.167701819993503,-4.969013619405437
2011-08-21,14.406459440005667,30.22729031922166,-4.992304337411532
2011-08-22,14.406459440005667,30.38218049428465,-5.115995809754082
2011-08-23,14.406459440005667,30.340983374244537,-5.177871213472169
2011-08-24,14.406459440005667,30.18493330178488,-5.170804046249077
2011-08-25,14.406459440005667,30.110474037423426,-5.149897361429764
2011-08-26,14.406459440005667,30.210327583111656,-5.3043354388736
2011-08-27,14.406459440005667,30.089607486035455,-5.430706554593782
2011-08-28,14.406459440005667,29.993115605623125,-5.3329088113176555
2011-08-29,14.406459440005667,30.061200720689346,-5.206650178022213
2011-08-30,14.393880805011866,30.19215030939582,-5.296319363885364
2011-08-31,14.390872577865577,30.24285441316138,-5.3308405582535965
2011-09-01,14.390872577865577,30.128308695784987,-5.435283221621194
2011-09-02,14.390872577865577,30.19711593482127,-5.284414461379045
2011-09-03,14.390872577865577,30.20295913295204,-5.353830076478295
2011-09-04,14.390872577865577,30.110901044183596,-5.3644571690525815
2011-09-05,14.390872577865577,30.188129063799302,-5.347507610738808
2011-09-06,14.390872577865577,30.21873463932191,-5.4943322504739935
2011-09-07,14.390872577865577,30.221296762563384,-5.62960307648195
2011-09-08,14.390872577865577,30.06587135334067,-5.551920125346955
2011-09-09,14.390872577865577,30.14029322608611,-5.621281253144457
2011-09-10,14.390872577865577,30.196437551391092,-5.987472525838444
2011-09-11,14.390872577865577,30.124391091386038,-5.896154367303657
2011-09-12,14.390872577865577,30.032924913699187,-5.621281253144457
2011-09-13,14.383764925694399,30.139677165694003,-5.675195017804288
2011-09-14,14.378221550807,30.176677015495617,-5.7199118565860845
2011-09-15,14.378221550807,30.175164149485,-5.741484341840213
2011-09-16,14.378221550807,30.10119458817409,-6.01986402162968
2011-09-17,14.378221550807,30.00861405890624,-5.815831978464824
2011-09-18,14.378221550807,30.248883765928,-5.853443249210607
2011-09-19,14.378221550807,30.143923434598214,-5.896154367303657
2011-09-20,14.378221550807,30.054894546066844,-5.62960307648195
2011-09-21,14.378221550807,30.18425424792403,-5.701784471993528
2011-09-22,14.378221550807,30.1909654819477,-5.754023691092947
2011-09-23,14.378221550807,30.15224742659127,-5.832752855953161
2011-09-24,14.378221550807,30.03179856717049,-5.73837391942582
2011-09-25,14.378221550807,30.127517700431163,-5.799192659460859
2011-09-26,14.378221550807,30.06563896161055,-5.809142990314028
2011-09-27,14.37708899008155,30.11655357935367,-5.910806644090528
2011-09-28,14.33984492638797,30.083494901262455,-5.786077717383031
2011-09-29,14.33984492638797,30.072437643574123,-5.952243833954701
2011-09-30,14.33984492638797,30.014274064982214,-5.881713683148863
2011-10-01,14.33984492638797,29.980095766100604,-5.660722985195754
2011-10-02,14.33984492638797,30.074601389147258,-5.936976361823913
2011-10-03,14.33984492638797,30.04909757404671,-5.729100282640491
2011-10-04,14.33984492638797,30.045889838884882,-5.991464547107982
2011-10-05,14.33984492638797,29.99047304860385,-5.692842534617867
2011-10-06,14.33984492638797,30.110899399826096,-5.959965880048611
2011-10-07,14.33984492638797,30.00422673075039,-5.843044541989709
2011-10-08,14.33984492638797,30.046995708472696,-6.114762763452475
2011-10-09,14.33984492638797,29.93966518428085,-5.967748020490665
2011-10-10,14.33984492638797,29.97274059776571,-6.01986402162968
2011-10-11,14.33984492638797,29.85970626626513,-6.214608098422191
2011-10-12,14.33984492638797,29.88204823516876,-5.971661919811802
2011-10-13,14.33984492638797,29.716798142021883,-6.003537128342251
2011-10-14,14.207101192499266,29.846348706286605,-5.792613688362817
2011-10-15,14.199544313122438,29.975349658382736,-5.983496377458805
2011-10-16,14.199544313122438,29.853593580347884,-6.036461913038718
2011-10-17,14.199544313122438,29.780710187220453,-6.16581793425276
2011-10-18,14.199544313122438,29.810198065298763,-6.38896148556697
2011-10-19,14.199544313122438,29.860863962610935,-6.38896148556697
2011-10-20,14.199544313122438,29.79423228979839,-6.489044944123952
2011-10-21,14.199544313122438,29.869975204412704,-6.444021262749997
2011-10-22,14.199544313122438,29.68299449911984,-6.3144284337044025
2011-10-23,14.199544313122438,29.64367461806457,-6.092390465697942
2011-10-24,14.199544313122438,29.73919308213959,-6.123853735153728
2011-10-25,14.199544313122438,29.88225362902264,-6.319968614080018
2011-10-26,14.199544313122438,29.817479412973537,-6.3089187778934335
2011-10-27,14.199544313122438,29.734522893097203,-6.336775732396399
2011-10-28,14.199544313122438,29.638300129062902,-6.119297918617867
2011-10-29,14.199544313122438,29.76868732215186,-6.0968250627658085
2011-10-30,14.199544313122438,29.6440271422028,-5.975591197951692
2011-10-31,14.027225854834073,29.681509141276997,-5.896154367303657
2011-11-01,14.000712961132617,29.74558494834443,-5.843044541989709
2011-11-02,14.000712961132617,29.829305930217657,-5.899797358582158
2011-11-03,14.000712961132617,29.7673684361483,-6.049093659944618
2011-11-04,14.000712961132617,29.71199760008322,-5.8499649848342825
2011-11-05,14.000712961132617,29.846028677581394,-6.023987738813542
2011-11-06,14.000712961132617,29.80729330030363,-6.023987738813542
2011-11-07,14.000712961132617,29.697627918442652,-5.995472568505521
2011-11-08,14.000712961132617,29.74934275731899,-5.910806644090528
2011-11-09,14.000712961132617,29.885350355770584,-5.975591197951692
2011-11-10,14.000712961132617,29.86216155824329,-6.119297918617867
2011-11-11,14.000712961132617,29.665777642665187,-6.074846156047033
2011-11-12,14.000712961132617,29.691134039356417,-5.885304351279592
2011-11-13,14.000712961132617,29.79459712257555,-5.995472568505521
2011-11-14,13.994514116284282,29.769452996047175,-6.119297918617867
2011-11-15,13.99156082459438,29.868906741000185,-6.214608098422191
2011-11-16,13.99156082459438,29.7837042985449,-6.255430092942447
2011-11-17,13.99156082459438,29.743137202389093,-6.1997194859284415
2011-11-18,13.99156082459438,29.701037134037463,-6.3144284337044025
2011-11-19,13.99156082459438,29.74047128913644,-6.45667965962192
2011-11-20,13.99156082459438,29.596284451595867,-6.114762763452475
2011-11-21,13.99156082459438,29.7401094203501,-6.4315210999857655
2011-11-22,13.99156082459438,29.695987681077675,-6.18991548583182
2011-11-23,13.99156082459438,29.726943474449005,-6.255430092942447
2011-11-24,13.99156082459438,29.600618394320588,-6.276483502140279
2011-11-25,13.99156082459438,29.623846616968677,-6.083579836015788
2011-11-26,13.99156082459438,29.637101167271307,-6.219620640245736
2011-11-27,13.99156082459438,29.593969345383115,-6.224658434275693
2011-11-28,13.99156082459438,29.600886987119857,-6.10575369351011
2011-11-29,13.955028992432918,29.680082574186713,-6.049093659944618
2011-11-30,13.902344919287556,29.683850203046912,-5.819193326167529
2011-12-01,13.902344919287556,29.889652414503715,-5.8499649848342825
2011-12-02,13.902344919287556,29.8758556008573,-6.036461913038718
2011-12-03,13.902344919287556,29.672291434591532,-5.836171662701947
2011-12-04,13.902344919287556,29.69506553933614,-6.01986402162968
2011-12-05,13.902344919287556,29.74700365826281,-5.907123398674231
2011-12-06,13.902344919287556,29.805860090354354,-5.853443249210607
2011-12-07,13.902344919287556,29.76017691894621,-6.003537128342251
2011-12-08,13.902344919287556,29.706288373294676,-5.786077717383031
2011-12-09,13.902344919287556,29.736811331351106,-5.9294291561885295
2011-12-10,13.902344919287556,29.78372380119915,-5.983496377458805
2011-12-11,13.902344919287556,29.672480062328574,-5.744604469176456
2011-12-12,13.912049073963804,29.699593935238553,-5.940771432792464
2011-12-13,13.959643801829724,29.620347687009016,-5.843044541989709
2011-12-14,13.959643801829724,29.748868279239204,-5.829345697631547
2011-12-15,13.959643801829724,29.656011832291885,-6.05333995082607
2011-12-16,13.959643801829724,29.56532195646328,-5.903453669785269
2011-12-17,13.959643801829724,29.66280019507754,-5.7603528261445955
2011-12-18,13.959643801829724,29.78908451979541,-5.933195638984007
2011-12-19,13.959643801829724,29.76986665235591,-5.763532479061975
2011-12-20,13.959643801829724,29.753248501799963,-5.809142990314028
2011-12-21,13.959643801829724,29.76583280484278,-5.6722838075968305
2011-12-22,13.959643801829724,29.72608844579906,-5.6436285518364535
2011-12-23,13.959643801829724,29.791425434923816,-5.741484341840213
2011-12-24,13.959643801829724,29.714140297960565,-5.637994734118198
2011-12-25,13.959643801829724,29.826640025754916,-5.534039700069107
2011-12-26,13.960648458727873,29.977742339619127,-5.657853542767802
2011-12-27,13.963869354312777,29.892762449230272,-5.789340363017848
2011-12-28,13.963869354312777,29.77890029216757,-5.588669667555696
2011-12-29,13.963869354312777,29.799251749732154,-5.713832810509703
2011-12-30,13.963869354312777,29.620055789919494,-5.4992103089274265
2011-12-31,13.963869354312777,29.819922510467688,-5.572754212249797
2012-01-01,13.963869354312777,29.786586513288423,-5.42161558289253
2012-01-02,13.963869354312777,29.79178922470733,-5.390432655455842
2012-01-03,13.963869354312777,29.857742226843925,-5.442187736967739
2012-01-04,13.963869354312777,29.849647641914373,-5.463192009738271
2012-01-05,13.963869354312777,29.72493355717051,-5.172566161242476
2012-01-06,13.963869354312777,29.90033784867859,-5.111008268243043
2012-01-07,13.963869354312777,29.957790209795952,-5.10439667391073
2012-01-08,13.980071151846186,29.92360037527542,-5.163786473590431
2012-01-09,14.039260325492299,29.949207131790846,-5.217659463530582
2012-01-10,14.039260325492299,29.87760642338985,-5.353830076478295
2012-01-11,14.039260325492299,29.848788889244258,-5.192157170719646
2012-01-12,14.039260325492299,29.964006555177402,-5.262950222710745
2012-01-13,14.039260325492299,29.76675243662084,-5.2103064892253235
2012-01-14,14.039260325492299,29.859614638586347,-5.234404040804384
2012-01-15,14.039260325492299,29.873055304589617,-5.280477448419706
2012-01-16,14.039260325492299,29.882636623753246,-5.062455042826052
2012-01-17,14.039260325492299,29.96545322460367,-5.366596207301331
2012-01-18,14.039260325492299,29.84335115411998,-5.5164733763512075
2012-01-19,14.039260325492299,29.757444323483735,-5.201190655817314
2012-01-20,14.039260325492299,29.79568770663787,-5.228791303899427
2012-01-21,14.039260325492299,29.963371471742597,-5.288367035694868
2012-01-22,14.077052176459027,29.90084905953258,-5.428426051895057
2012-01-23,14.083801838304122,29.963892849651938,-5.253344000905305
2012-01-24,14.083801838304122,29.867946590144722,-5.360192770266124
2012-01-25,14.083801838304122,29.920709446550717,-5.399243285137997
2012-01-26,14.083801838304122,29.79749977751215,-5.423880589523383
2012-01-27,14.083801838304122,29.850811480336336,-5.501658290566066
2012-01-28,14.083801838304122,29.893677084098343,-5.491902115620702
2012-01-29,14.083801838304122,29.948016576694776,-5.370888059382872
2012-01-30,14.083801838304122,30.03420199049355,-5.463192009738271
2012-01-31,14.083801838304122,30.00470685032389,-5.562282912382502
2012-02-01,14.083801838304122,29.869394159253492,-5.432992269874639
2012-02-02,14.083801838304122,29.89125615329922,-5.288367035694868
2012-02-03,14.083801838304122,30.032753273563024,-5.444499876726118
2012-02-04,14.11280156636695,29.959904484182445,-5.397033339487194
2012-02-05,14.137338227310279,29.952683739139808,-5.513988903023545
2012-02-06,14.137338227310279,29.94038361436591,-5.513988903023545
2012-02-07,14.137338227310279,29.908265484581573,-5.539115853100967
2012-02-08,14.137338227310279,29.88503142326359,-5.44914025628262
2012-02-09,14.137338227310279,29.894974332501253,-5.44681737486648
2012-02-10,14.137338227310279,29.956507112722143,-5.531511253715748
2012-02-11,14.137338227310279,29.890722422959133,-5.40145812546755
2012-02-12,14.137338227310279,30.014173603711644,-5.506572305368496
2012-02-13,14.137338227310279,29.982346898018058,-5.649294289372131
2012-02-14,14.137338227310279,29.831897716248744,-5.5940316106970815
2012-02-15,14.137338227310279,29.847594714657692,-5.741484341840213
2012-02-16,14.137338227310279,29.902201336200626,-5.789340363017848
2012-02-17,14.137338227310279,29.889871435018886,-5.6722838075968305
2012-02-18,14.135933984322511,30.047905472180148,-5.7199118565860845
2012-02-19,14.134910750138115,30.08497439159354,-5.836171662701947
2012-02-20,14.134910750138115,29.981490326686586,-5.839602197798736
2012-02-21,14.134910750138115,29.805545321659782,-5.754023691092947
2012-02-22,14.134910750138115,29.95685569708847,-5.68987956948721
2012-02-23,14.134910750138115,30.04666638524982,-5.652139241504362
2012-02-24,14.134910750138115,29.93774727757645,-5.591347045326413
2012-02-25,14.134910750138115,30.068935578714196,-5.646457408036931
2012-02-26,14.134910750138115,30.0232959465204,-5.704782974989785
2012-02-27,14.134910750138115,29.981746732063264,-5.618522630705377
2012-02-28,14.134910750138115,29.987673860637713,-5.5940316106970815
2012-02-29,14.134910750138115,30.12487667318353,-5.626821433520073
2012-03-01,14.134910750138115,30.01845892532909,-5.683979847360021
2012-03-02,14.184066838451177,29.984025158230185,-5.786077717383031
2012-03-03,14.21895963524726,29.77757947525752,-5.779584188072483
2012-03-04,14.21895963524726,29.885396627984687,-5.686925357589778
2012-03-05,14.21895963524726,29.958853094835124,-5.663600685023369
2012-03-06,14.21895963524726,30.018358551012916,-5.763532479061975
2012-03-07,14.21895963524726,30.00448211734965,-5.637994734118198
2012-03-08,14.21895963524726,30.098882292390446,-5.726028083603521
2012-03-09,14.21895963524726,30.102388414625427,-5.660722985195754
2012-03-10,14.21895963524726,30.20038285081054,-5.789340363017848
2012-03-11,14.21895963524726,29.967432367973807,-5.757183251383316
2012-03-12,14.21895963524726,30.092397261963928,-5.663600685023369
2012-03-13,14.21895963524726,30.111896236922483,-5.681042987686712
2012-03-14,14.21895963524726,30.037075072922484,-5.713832810509703
2012-03-15,14.21895963524726,29.866344469640193,-5.663600685023369
2012-03-16,14.21957401755528,29.969842962572272,-5.534039700069107
2012-03-17,14.219837685484741,30.12768223372489,-5.599422459331958
2012-03-18,14.219837685484741,30.14316407997604,-5.681042987686712
2012-03-19,14.219837685484741,30.088461531306848,-5.792613688362817
2012-03-20,14.219837685484741,30.047422172225836,-5.683979847360021
2012-03-21,14.219837685484741,30.12951640747282,-5.763532479061975
2012-03-22,14.219837685484741,30.09746715139184,-5.747734362185384
2012-03-23,14.219837685484741,29.935692980938367,-5.822566010646168
2012-03-24,14.219837685484741,30.108964403881924,-5.621281253144457
2012-03-25,14.219837685484741,30.200410401593146,-5.885304351279592
2012-03-26,14.219837685484741,30.071110356984892,-5.802498447595359
2012-03-27,14.219837685484741,30.057784348906946,-5.729100282640491
2012-03-28,14.219837685484741,30.072372937020354,-5.763532479061975
2012-03-29,14.281635424526476,30.08460974547713,-5.843044541989709
2012-03-30,14.301973609670526,30.103671645041516,-5.763532479061975
2012-03-31,14.301973609670526,30.20913034862082,-5.7603528261445955
2012-04-01,14.301973609670526,30.12669314967755,-5.863951226809022
2012-04-02,14.301973609670526,30.016832941602278,-5.948405057647535
2012-04-03,14.301973609670526,29.961631755023383,-5.741484341840213
2012-04-04,14.301973609670526,30.055107335058356,-5.812481891579542
2012-04-05,14.301973609670526,29.92304676692918,-5.839602197798736
2012-04-06,14.301973609670526,29.933816351026596,-5.6958143050070245
2012-04-07,14.301973609670526,30.009115149004653,-5.8499649848342825
2012-04-08,14.301973609670526,30.049181304317884,-5.754023691092947
2012-04-09,14.301973609670526,30.145900549916174,-5.860436284701578
2012-04-10,14.301973609670526,30.078010747282036,-5.779584188072483
2012-04-11,14.301973609670526,30.121723224373955,-5.860436284701578
2012-04-12,14.293936122939405,30.04795064814268,-5.881713683148863
2012-04-13,14.271613645788225,29.930384782761728,-5.799192659460859
2012-04-14,14.271613645788225,29.948121932422573,-5.686925357589778
2012-04-15,14.271613645788225,29.888872791887444,-5.885304351279592
2012-04-16,14.271613645788225,29.95059397854652,-5.613028111387737
2012-04-17,14.271613645788225,30.025117324037844,-5.789340363017848
2012-04-18,14.271613645788225,29.948101810911034,-5.732181949177899
2012-04-19,14.271613645788225,30.065629599550416,-5.646457408036931
2012-04-20,14.271613645788225,30.170070753518285,-5.747734362185384
2012-04-21,14.271613645788225,30.091189099540852,-5.652139241504362
2012-04-22,14.271613645788225,30.08626938402228,-5.7603528261445955
2012-04-23,14.271613645788225,30.091383932263522,-5.832752855953161
2012-04-24,14.271613645788225,29.95820342405975,-5.686925357589778
2012-04-25,14.271613645788225,29.991505606695746,-5.786077717383031
2012-04-26,14.271613645788225,30.035776538173966,-5.632392478569528
2012-04-27,14.239537654813724,29.968135970012447,-5.704782974989785
2012-04-28,14.226685997717363,30.06085725762617,-5.68987956948721
2012-04-29,14.226685997717363,30.134621002985412,-5.621281253144457
2012-04-30,14.226685997717363,30.19154427205762,-5.681042987686712
2012-05-01,14.226685997717363,30.215246908914487,-5.747734362185384
2012-05-02,14.226685997717363,30.129985108791328,-5.773132552790995
2012-05-03,14.226685997717363,30.08970090516077,-5.675195017804288
2012-05-04,14.226685997717363,30.13176638239303,-5.6958143050070245
2012-05-05,14.226685997717363,30.102520458427765,-5.632392478569528
2012-05-06,14.226685997717363,30.169908001613628,-5.7199118565860845
2012-05-07,14.226685997717363,30.167531987778087,-5.681042987686712
2012-05-08,14.226685997717363,30.25016948114011,-5.729100282640491
2012-05-09,14.289265890760936,30.236588573670037,-5.7763531674910364
2012-05-10,14.365484584576912,30.2016731170129,-6.011667254425501
2012-05-11,14.365484584576912,29.97773153973465,-5.6958143050070245
2012-05-12,14.365484584576912,30.146475838408488,-5.967748020490665
2012-05-13,14.365484584576912,30.079950600021252,-5.812481891579542
2012-05-14,14.365484584576912,30.112039763976636,-5.839602197798736
2012-05-15,14.365484584576912,30.100040651146738,-5.885304351279592
2012-05-16,14.365484584576912,29.944794349602102,-5.795897763564007
2012-05-17,14.365484584576912,29.978168233224352,-5.867478567326991
2012-05-18,14.365484584576912,30.091692796236533,-5.754023691092947
2012-05-19,14.365484584576912,30.145739595258064,-5.779584188072483
2012-05-20,14.365484584576912,30.134416130789862,-5.846498776857796
2012-05-21,14.365484584576912,30.10846311985824,-5.910806644090528
2012-05-22,14.365484584576912,29.95910222842397,-5.856933654150375
2012-05-23,14.365484584576912,29.982724427544184,-5.750874082190052
2012-05-24,14.345606902883567,30.023292465483102,-5.829345697631547
2012-05-25,14.27992044637228,29.889197161005985,-5.726028083603521
2012-05-26,14.27992044637228,29.984843909710765,-5.669381047938868
2012-05-27,14.27992044637228,30.144192688654336,-5.710807089593166
2012-05-28,14.27992044637228,30.07974902708728,-5.757183251383316
2012-05-29,14.27992044637228,29.994670652817234,-5.789340363017848
2012-05-30,14.27992044637228,29.934650841052807,-5.692842534617867
2012-05-31,14.27992044637228,30.067702503568707,-5.769922277160746
2012-06-01,14.27992044637228,30.021702995196694,-5.613028111387737
2012-06-02,14.27992044637228,30.15688730529145,-5.692842534617867
2012-06-03,14.27992044637228,30.17714034644099,-5.763532479061975
2012-06-04,14.27992044637228,30.129413258017266,-5.698794933145162
2012-06-05,14.27992044637228,30.04480379385842,-5.646457408036931
2012-06-06,14.27992044637228,30.163778893467907,-5.70779049605374
2012-06-07,14.278777169382316,30.031483116270298,-5.654992310486769
2012-06-08,14.27494477726692,30.056699726445967,-5.652139241504362
2012-06-09,14.27494477726692,30.171631071760455,-5.578031269350641
2012-06-10,14.27494477726692,30.192417553598048,-5.6436285518364535
2012-06-11,14.27494477726692,30.194296612419585,-5.812481891579542
2012-06-12,14.27494477726692,30.027259563908473,-5.5164733763512075
2012-06-13,14.27494477726692,30.16867136110103,-5.663600685023369
2012-06-14,14.27494477726692,30.0788430782484,-5.513988903023545
2012-06-15,14.27494477726692,30.175462612816084,-5.546778725846536
2012-06-16,14.27494477726692,30.133384275490158,-5.4894778720091955
2012-06-17,14.27494477726692,30.186613385438953,-5.513988903023545
2012-06-18,14.27494477726692,30.15220953864144,-5.423880589523383
2012-06-19,14.27494477726692,30.317660609523017,-5.73837391942582
2012-06-20,14.300840511775625,30.02070257687334,-5.428426051895057
2012-06-21,14.361645601893855,30.089349597050028,-5.546778725846536
2012-06-22,14.361645601893855,30.05383400221546,-5.506572305368496
2012-06-23,14.361645601893855,30.25484599817872,-5.554500771940447
2012-06-24,14.361645601893855,30.20931341539689,-5.750874082190052
2012-06-25,14.361645601893855,30.15919181553734,-5.546778725846536
2012-06-26,14.361645601893855,30.175397132161294,-5.588669667555696
2012-06-27,14.361645601893855,30.242423554022686,-5.539115853100967
2012-06-28,14.361645601893855,30.14367027597274,-5.6021288209297015
2012-06-29,14.361645601893855,30.12923952765256,-5.523964048080365
2012-06-30,14.361645601893855,30.10864500964555,-5.599422459331958
2012-07-01,14.361645601893855,30.10575703912176,-5.523964048080365
2012-07-02,14.361645601893855,30.19629333472291,-5.544217904984863
2012-07-03,14.361645601893855,30.19026962669494,-5.4992103089274265
2012-07-04,14.369303712939693,30.251161275577772,-5.6436285518364535
2012-07-05,14.375957429025853,30.174443203925115,-5.588669667555696
2012-07-06,14.375957429025853,30.196207262809413,-5.526473459685791
2012-07-07,14.375957429025853,30.282686248059672,-5.531511253715748
2012-07-08,14.375957429025853,30.282993684801827,-5.610292131568862
2012-07-09,14.375957429025853,30.278122478675964,-5.521460917862246
2012-07-10,14.375957429025853,30.211946618097226,-5.509038397863689
2012-07-11,14.375957429025853,30.167735084235417,-5.570126089843527
2012-07-12,14.375957429025853,30.136087927019485,-5.386056280856043
2012-07-13,14.375957429025853,30.242008374070213,-5.381698975487088
2012-07-14,14.375957429025853,30.274950417437488,-5.4398809308698235
2012-07-15,14.375957429025853,30.22873981109914,-5.531511253715748
2012-07-16,14.375957429025853,30.175625435401102,-5.343314732478772
2012-07-17,14.400454296689691,30.31209388447088,-5.276555874766524
2012-07-18,14.439517177560285,30.325248634174258,-5.358067370953811
2012-07-19,14.439517177560285,30.26672496072716,-5.435283221621194
2012-07-20,14.439517177560285,30.195502230583763,-5.302325387945576
2012-07-21,14.439517177560285,30.225103329046963,-5.381698975487088
2012-07-22,14.439517177560285,30.245644743246107,-5.316481337175707
2012-07-23,14.439517177560285,30.251319425167072,-5.4398809308698235
2012-07-24,14.439517177560285,30.293242778077058,-5.339139361068292
2012-07-25,14.439517177560285,30.324677678588454,-5.360192770266124
2012-07-26,14.439517177560285,30.395479100475807,-5.355946479384673
2012-07-27,14.439517177560285,30.36218610364759,-5.2648825904617995
2012-07-28,14.439517177560285,30.419290042527695,-5.472670753692815
2012-07-29,14.439517177560285,30.24305055602065,-5.226927370461364
2012-07-30,14.483629119490004,30.521352735140834,-5.435283221621194
2012-07-31,14.526827170136979,30.326147053682387,-5.506572305368496
2012-08-01,14.526827170136979,30.235638613918756,-5.360192770266124
2012-08-02,14.526827170136979,30.361556101711113,-5.219506186123747
2012-08-03,14.526827170136979,30.466938378088706,-5.268758564306492
2012-08-04,14.526827170136979,30.39697691983263,-5.221356325411908
2012-08-05,14.526827170136979,30.352143989429987,-5.294325345278499
2012-08-06,14.526827170136979,30.29939697040108,-5.241937033111929
2012-08-07,14.526827170136979,30.343400131563275,-5.115995809754082
2012-08-08,14.526827170136979,30.424671416426364,-5.1743313867670455
2012-08-09,14.526827170136979,30.46107838051282,-5.190360225042944
2012-08-10,14.526827170136979,30.44115342277322,-5.234404040804384
2012-08-11,14.526827170136979,30.452670635745914,-5.156817804274337
2012-08-12,14.564212116586349,30.478806564694313,-5.232529626010034
2012-08-13,14.5998074574193,30.466939007284736,-5.190360225042944
2012-08-14,14.5998074574193,30.499988224662538,-5.219506186123747
2012-08-15,14.5998074574193,30.513471344741433,-5.121008351577626
2012-08-16,14.5998074574193,30.501035899777627,-5.1396056753932156
2012-08-17,14.5998074574193,30.39426709737913,-5.2084766625482475
2012-08-18,14.5998074574193,30.378667969425347,-5.170804046249077
2012-08-19,14.5998074574193,30.46991820447206,-5.2552578770875895
2012-08-20,14.5998074574193,30.651012002056966,-5.559682130682444
2012-08-21,14.5998074574193,30.630300730261002,-5.444499876726118
2012-08-22,14.5998074574193,30.435093426044304,-5.366596207301331
2012-08-23,14.5998074574193,30.515512414150653,-5.386056280856043
2012-08-24,14.5998074574193,30.514688419169914,-5.451468546042212
2012-08-25,14.699580944832162,30.44132489622169,-5.426150738057921
2012-08-26,14.707772087143043,30.6212798662551,-5.343314732478772
2012-08-27,14.707772087143043,30.588315719117254,-5.504112279527633
2012-08-28,14.707772087143043,30.512371622012232,-5.370888059382872
2012-08-29,14.707772087143043,30.616967242293796,-5.370888059382872
2012-08-30,14.707772087143043,30.60438245229894,-5.458486118700858
2012-08-31,14.707772087143043,30.502317900130492,-5.479839243171427
2012-09-01,14.707772087143043,30.586334899254048,-5.46555328592395
2012-09-02,14.707772087143043,30.55849275946498,-5.4148511828039885
2012-09-03,14.707772087143043,30.659759479374266,-5.531511253715748
2012-09-04,14.707772087143043,30.466565519843986,-5.358067370953811
2012-09-05,14.707772087143043,30.69779830262526,-5.405902577227974
2012-09-06,14.72820563320605,30.7372746114451,-5.458486118700858
2012-09-07,14.806555453165657,30.75691653169764,-5.496768305271875
2012-09-08,14.806555453165657,30.665840726382566,-5.554500771940447
2012-09-09,14.806555453165657,30.60865187901809,-5.408132232555244
2012-09-10,14.806555453165657,30.650556101302843,-5.501658290566066
2012-09-11,14.806555453165657,30.677375395257023,-5.549346121351782
2012-09-12,14.806555453165657,30.577577895590544,-5.3751984108839945
2012-09-13,14.806555453165657,30.590753128669252,-5.567504856363653
2012-09-14,14.806555453165657,30.679048760632675,-5.412606512950164
2012-09-15,14.806555453165657,30.597380460867008,-5.432992269874639
2012-09-16,14.806555453165657,30.646037889318325,-5.366596207301331
2012-09-17,14.806555453165657,30.734315413482122,-5.405902577227974
2012-09-18,14.806555453165657,30.779034483108937,-5.437579433881544
2012-09-19,14.812359556896077,30.67112420921507,-5.47505454504809
2012-09-20,14.867779037694401,30.638714747283636,-5.3644571690525815
2012-09-21,14.867779037694401,30.763906983152754,-5.386056280856043
2012-09-22,14.867779037694401,30.833773107486756,-5.5416636251797655
2012-09-23,14.867779037694401,30.701963294697794,-5.405902577227974
2012-09-24,14.867779037694401,30.71519538438086,-5.458486118700858
2012-09-25,14.867779037694401,30.73008238545498,-5.567504856363653
2012-09-26,14.867779037694401,30.600253414306344,-5.423880589523383
2012-09-27,14.867779037694401,30.65270670947186,-5.328776574032745
2012-09-28,14.867779037694401,30.798917615621054,-5.4894778720091955
2012-09-29,14.867779037694401,30.758628545277997,-5.3882420740760235
2012-09-30,14.867779037694401,30.77034945790681,-5.456141451741604
2012-10-01,14.867779037694401,30.673357479925507,-5.551920125346955
2012-10-02,14.867779037694401,30.620179109534433,-5.368739830844582
2012-10-03,14.926525942573983,30.701157194922207,-5.526473459685791
2012-10-04,14.93216837557945,30.632605802309563,-5.456141451741604
2012-10-05,14.93216837557945,30.657542274555098,-5.467920150934217
2012-10-06,14.93216837557945,30.68702647551412,-5.3751984108839945
2012-10-07,14.93216837557945,30.69432857746886,-5.637994734118198
2012-10-08,14.93216837557945,30.788939084172785,-5.405902577227974
2012-10-09,14.93216837557945,30.77568293595782,-5.618522630705377
2012-10-10,14.93216837557945,30.75176448281132,-5.531511253715748
2012-10-11,14.93216837557945,30.73887658937285,-5.588669667555696
2012-10-12,14.93216837557945,30.737762390175014,-5.513988903023545
2012-10-13,14.93216837557945,30.722266923354386,-5.5164733763512075
2012-10-14,14.93216837557945,30.683698369970955,-5.640807675494813
2012-10-15,14.93216837557945,30.76197532839557,-5.442187736967739
2012-10-16,14.932429911688226,30.801007670438306,-5.554500771940447
2012-10-17,14.93794418546504,30.759530047487747,-5.596723402362794
2012-10-18,14.93794418546504,30.745483304486037,-5.48464694473953
